conc,ch1
303.5,1.6807304597560047
304.5,1.6807409468241445
305.5,1.6807513178305935
306.5,1.6807615744322926
307.5,1.6807717182572504
308.5,1.6807817509051388
309.5,1.680791673947876
310.5,1.680801488930195
311.5,1.6808111973701982
312.5,1.6808208007599017
313.5,1.6808303005657619
314.5,1.680839698229195
315.5,1.6808489951670815
316.5,1.6808581927722583
317.5,1.6808672924140025
318.5,1.6808762954385006
319.5,1.6808852031693091
320.5,1.6808940169078042
321.5,1.68090273793362
322.5,1.6809113675050784
323.5,1.6809199068596081
324.5,1.680928357214154
325.5,1.6809367197655787
326.5,1.6809449956910532
327.5,1.6809531861484395
328.5,1.680961292276666
329.5,1.6809693151960914
330.5,1.6809772560088643
331.5,1.6809851157992717
332.5,1.6809928956340807
333.5,1.6810005965628745
334.5,1.6810082196183775
335.5,1.6810157658167766
336.5,1.681023236158034
337.5,1.681030631626192
338.5,1.6810379531896742
339.5,1.6810452018015771
340.5,1.6810523783999574
341.5,1.681059483908112
342.5,1.6810665192348528
343.5,1.681073485274775
344.5,1.6810803829085197
345.5,1.681087213003031
346.5,1.6810939764118087
347.5,1.681100673975153
